date,country,cases,deaths
2020-03-26,Haiti,8,0
2020-03-27,Haiti,8,0
2020-03-28,Haiti,8,0
2020-03-29,Haiti,15,0
2020-03-30,Haiti,15,0
2020-03-31,Haiti,15,0
2020-04-01,Haiti,16,0
2020-04-02,Haiti,16,0
2020-04-03,Haiti,18,0
2020-04-04,Haiti,20,0
2020-04-05,Haiti,21,1
2020-04-06,Haiti,24,1
2020-04-07,Haiti,25,1
2020-04-08,Haiti,27,1
2020-04-09,Haiti,30,2
2020-04-10,Haiti,31,2
2020-04-11,Haiti,33,2
2020-04-12,Haiti,33,3
2020-04-13,Haiti,40,3
2020-04-14,Haiti,40,3
2020-04-15,Haiti,41,3
2020-04-16,Haiti,41,3
2020-04-17,Haiti,43,3
2020-04-18,Haiti,44,3
2020-04-19,Haiti,47,3
2020-04-20,Haiti,57,3
2020-04-21,Haiti,57,3
2020-04-22,Haiti,62,4
2020-04-23,Haiti,72,5
2020-04-24,Haiti,72,5
2020-04-25,Haiti,72,6
2020-04-26,Haiti,74,6
2020-04-27,Haiti,76,6
2020-04-28,Haiti,76,6
2020-04-29,Haiti,76,6
2020-04-30,Haiti,81,8
2020-05-01,Haiti,85,8
2020-05-02,Haiti,85,8
2020-05-03,Haiti,88,9
2020-05-04,Haiti,100,11
2020-05-05,Haiti,101,12
2020-05-06,Haiti,101,12
2020-05-07,Haiti,129,12
2020-05-08,Haiti,146,12
2020-05-09,Haiti,151,12
2020-05-10,Haiti,182,15
2020-05-11,Haiti,209,16
2020-05-12,Haiti,209,16
2020-05-13,Haiti,234,18
2020-05-14,Haiti,273,20
2020-01-22,Holy See,0,0
2020-01-23,Holy See,0,0
2020-01-24,Holy See,0,0
2020-01-25,Holy See,0,0
2020-01-26,Holy See,0,0
2020-01-27,Holy See,0,0
2020-01-28,Holy See,0,0
2020-01-29,Holy See,0,0
2020-01-30,Holy See,0,0
2020-01-31,Holy See,0,0
2020-02-01,Holy See,0,0
2020-02-02,Holy See,0,0
2020-02-03,Holy See,0,0
2020-02-04,Holy See,0,0
2020-02-05,Holy See,0,0
2020-02-06,Holy See,0,0
2020-02-07,Holy See,0,0
2020-02-08,Holy See,0,0
2020-02-09,Holy See,0,0
2020-02-10,Holy See,0,0
2020-02-11,Holy See,0,0
2020-02-12,Holy See,0,0
2020-02-13,Holy See,0,0
2020-02-14,Holy See,0,0
2020-02-15,Holy See,0,0
2020-02-16,Holy See,0,0
2020-02-17,Holy See,0,0
2020-02-18,Holy See,0,0
2020-02-19,Holy See,0,0
2020-02-20,Holy See,0,0
2020-02-21,Holy See,0,0
2020-02-22,Holy See,0,0
2020-02-23,Holy See,0,0
2020-02-24,Holy See,0,0
2020-02-25,Holy See,0,0
2020-02-26,Holy See,0,0
2020-02-27,Holy See,0,0
2020-02-28,Holy See,0,0
2020-02-29,Holy See,0,0
2020-03-01,Holy See,0,0
2020-03-02,Holy See,0,0
2020-03-03,Holy See,0,0
2020-03-04,Holy See,0,0
2020-03-05,Holy See,0,0
2020-03-06,Holy See,1,0
2020-03-07,Holy See,1,0
2020-03-08,Holy See,1,0
2020-03-09,Holy See,1,0
2020-03-10,Holy See,1,0
2020-03-11,Holy See,1,0
2020-03-12,Holy See,1,0
2020-03-13,Holy See,1,0
2020-03-14,Holy See,1,0
2020-03-15,Holy See,1,0
2020-03-16,Holy See,1,0
2020-03-17,Holy See,1,0
2020-03-18,Holy See,1,0
2020-03-19,Holy See,1,0
2020-03-20,Holy See,1,0
2020-03-21,Holy See,1,0
2020-03-22,Holy See,1,0
2020-03-23,Holy See,1,0
2020-03-24,Holy See,4,0
2020-03-25,Holy See,4,0
2020-03-26,Holy See,4,0
2020-03-27,Holy See,4,0
2020-03-28,Holy See,6,0
2020-03-29,Holy See,6,0
2020-03-30,Holy See,6,0
2020-03-31,Holy See,6,0
2020-04-01,Holy See,6,0
2020-04-02,Holy See,7,0
2020-04-03,Holy See,7,0
2020-04-04,Holy See,7,0
2020-04-05,Holy See,7,0
2020-04-06,Holy See,7,0
2020-04-07,Holy See,7,0
2020-04-08,Holy See,8,0
2020-04-09,Holy See,8,0
2020-04-10,Holy See,8,0
2020-04-11,Holy See,8,0
2020-04-12,Holy See,8,0
2020-04-13,Holy See,8,0
2020-04-14,Holy See,8,0
2020-04-15,Holy See,8,0
2020-04-16,Holy See,8,0
2020-04-17,Holy See,8,0
2020-04-18,Holy See,8,0
2020-04-19,Holy See,8,0
2020-04-20,Holy See,9,0
2020-04-21,Holy See,9,0
2020-04-22,Holy See,9,0
2020-04-23,Holy See,9,0
2020-04-24,Holy See,9,0
2020-04-25,Holy See,9,0
2020-04-26,Holy See,9,0
2020-04-27,Holy See,9,0
2020-04-28,Holy See,10,0
2020-04-29,Holy See,10,0
2020-04-30,Holy See,11,0
2020-05-01,Holy See,11,0
2020-05-02,Holy See,11,0
2020-05-03,Holy See,11,0
2020-05-04,Holy See,11,0
2020-05-05,Holy See,11,0
2020-05-06,Holy See,12,0
2020-05-07,Holy See,12,0
2020-05-08,Holy See,12,0
2020-05-09,Holy See,12,0
2020-05-10,Holy See,12,0
2020-05-11,Holy See,12,0
2020-05-12,Holy See,12,0
2020-05-13,Holy See,12,0
2020-05-14,Holy See,12,0
2020-01-22,Honduras,0,0
2020-01-23,Honduras,0,0
2020-01-24,Honduras,0,0
2020-01-25,Honduras,0,0
2020-01-26,Honduras,0,0
2020-01-27,Honduras,0,0
2020-01-28,Honduras,0,0
2020-01-29,Honduras,0,0
2020-01-30,Honduras,0,0
2020-01-31,Honduras,0,0
2020-02-01,Honduras,0,0
2020-02-02,Honduras,0,0
2020-02-03,Honduras,0,0
2020-02-04,Honduras,0,0
2020-02-05,Honduras,0,0
2020-02-06,Honduras,0,0
2020-02-07,Honduras,0,0
2020-02-08,Honduras,0,0
2020-02-09,Honduras,0,0
2020-02-10,Honduras,0,0
2020-02-11,Honduras,0,0
2020-02-12,Honduras,0,0
2020-02-13,Honduras,0,0
2020-02-14,Honduras,0,0
2020-02-15,Honduras,0,0
2020-02-16,Honduras,0,0
2020-02-17,Honduras,0,0
2020-02-18,Honduras,0,0
2020-02-19,Honduras,0,0
2020-02-20,Honduras,0,0
2020-02-21,Honduras,0,0
2020-02-22,Honduras,0,0
2020-02-23,Honduras,0,0
2020-02-24,Honduras,0,0
2020-02-25,Honduras,0,0
2020-02-26,Honduras,0,0
2020-02-27,Honduras,0,0
2020-02-28,Honduras,0,0
2020-02-29,Honduras,0,0
2020-03-01,Honduras,0,0
2020-03-02,Honduras,0,0
2020-03-03,Honduras,0,0
2020-03-04,Honduras,0,0
2020-03-05,Honduras,0,0
2020-03-06,Honduras,0,0
2020-03-07,Honduras,0,0
2020-03-08,Honduras,0,0
2020-03-09,Honduras,0,0
2020-03-10,Honduras,0,0
2020-03-11,Honduras,2,0
2020-03-12,Honduras,2,0
2020-03-13,Honduras,2,0
2020-03-14,Honduras,2,0
2020-03-15,Honduras,3,0
2020-03-16,Honduras,6,0
2020-03-17,Honduras,8,0
2020-03-18,Honduras,9,0
2020-03-19,Honduras,12,0
2020-03-20,Honduras,24,0
2020-03-21,Honduras,24,0
2020-03-22,Honduras,26,0
2020-03-23,Honduras,30,0
2020-03-24,Honduras,30,0
2020-03-25,Honduras,36,0
2020-03-26,Honduras,52,1
2020-03-27,Honduras,68,1
2020-03-28,Honduras,95,1
2020-03-29,Honduras,110,3
2020-03-30,Honduras,139,7
2020-03-31,Honduras,141,7
2020-04-01,Honduras,172,10
2020-04-02,Honduras,219,14
2020-04-03,Honduras,222,15
2020-04-04,Honduras,264,15
2020-04-05,Honduras,268,22
2020-04-06,Honduras,298,22
2020-04-07,Honduras,305,22
2020-04-08,Honduras,312,22
2020-04-09,Honduras,343,23
2020-04-10,Honduras,382,23
2020-04-11,Honduras,392,24
2020-04-12,Honduras,393,25
2020-04-13,Honduras,397,25
2020-04-14,Honduras,407,26
2020-04-15,Honduras,419,31
2020-04-16,Honduras,426,35
2020-04-17,Honduras,442,41
2020-04-18,Honduras,457,46
2020-04-19,Honduras,472,46
2020-04-20,Honduras,477,46
2020-04-21,Honduras,494,46
2020-04-22,Honduras,510,46
2020-04-23,Honduras,519,47
2020-04-24,Honduras,591,55
2020-04-25,Honduras,627,59
2020-04-26,Honduras,627,59
2020-04-27,Honduras,661,61
2020-04-28,Honduras,702,64
2020-04-29,Honduras,738,66
2020-04-30,Honduras,771,71
2020-05-01,Honduras,804,75
2020-05-02,Honduras,1010,76
2020-05-03,Honduras,1055,82
2020-05-04,Honduras,1178,83
2020-05-05,Honduras,1270,93
2020-05-06,Honduras,1461,99
2020-05-07,Honduras,1685,105
2020-05-08,Honduras,1771,107
2020-05-09,Honduras,1830,108
2020-05-10,Honduras,1972,108
2020-05-11,Honduras,2100,116
2020-05-12,Honduras,2080,121
2020-05-13,Honduras,2255,123
2020-05-14,Honduras,2318,133
2020-01-22,Hong Kong,0,0
2020-01-23,Hong Kong,2,0
2020-01-24,Hong Kong,2,0
2020-01-25,Hong Kong,5,0
2020-01-26,Hong Kong,8,0
2020-01-27,Hong Kong,8,0
2020-01-28,Hong Kong,8,0
2020-01-29,Hong Kong,10,0
2020-01-30,Hong Kong,10,0
2020-01-31,Hong Kong,12,0
2020-02-01,Hong Kong,13,0
2020-02-02,Hong Kong,15,0
2020-02-03,Hong Kong,15,0
2020-02-04,Hong Kong,17,1
2020-02-05,Hong Kong,21,1
2020-02-06,Hong Kong,24,1
2020-02-07,Hong Kong,25,1
2020-02-08,Hong Kong,26,1
2020-02-09,Hong Kong,29,1
2020-02-10,Hong Kong,38,1
2020-02-11,Hong Kong,49,1
2020-02-12,Hong Kong,50,1
2020-02-13,Hong Kong,53,1
2020-02-14,Hong Kong,56,1
2020-02-15,Hong Kong,56,1
2020-02-16,Hong Kong,57,1
2020-02-17,Hong Kong,60,1
2020-02-18,Hong Kong,62,1
2020-02-19,Hong Kong,63,2
2020-02-20,Hong Kong,68,2
2020-02-21,Hong Kong,68,2
2020-02-22,Hong Kong,69,2
2020-02-23,Hong Kong,74,2
2020-02-24,Hong Kong,79,2
2020-02-25,Hong Kong,84,2
2020-02-26,Hong Kong,91,2
2020-02-27,Hong Kong,92,2
2020-02-28,Hong Kong,94,2
2020-02-29,Hong Kong,95,2
2020-03-01,Hong Kong,96,2
2020-03-02,Hong Kong,100,2
2020-03-03,Hong Kong,100,2
2020-03-04,Hong Kong,105,2
2020-03-05,Hong Kong,105,2
2020-03-06,Hong Kong,107,2
2020-03-07,Hong Kong,108,2
2020-03-08,Hong Kong,114,3
2020-03-09,Hong Kong,115,3
2020-03-10,Hong Kong,120,3
2020-03-11,Hong Kong,126,3
2020-03-12,Hong Kong,129,3
2020-03-13,Hong Kong,134,4
2020-03-14,Hong Kong,140,4
2020-03-15,Hong Kong,145,4
2020-03-16,Hong Kong,155,4
2020-03-17,Hong Kong,162,4
2020-03-18,Hong Kong,181,4
2020-03-19,Hong Kong,208,4
2020-03-20,Hong Kong,256,4
2020-03-21,Hong Kong,273,4
2020-03-22,Hong Kong,317,4
2020-03-23,Hong Kong,356,4
2020-03-24,Hong Kong,386,4
2020-03-25,Hong Kong,410,4
2020-03-26,Hong Kong,453,4
2020-03-27,Hong Kong,519,4
2020-03-28,Hong Kong,561,4
2020-03-29,Hong Kong,641,4
2020-03-30,Hong Kong,682,4
2020-03-31,Hong Kong,714,4
2020-04-01,Hong Kong,765,4
2020-04-02,Hong Kong,802,4
2020-04-03,Hong Kong,845,4
2020-04-04,Hong Kong,862,4
2020-04-05,Hong Kong,890,4
2020-04-06,Hong Kong,914,4
2020-04-07,Hong Kong,935,4
2020-04-08,Hong Kong,960,4
2020-04-09,Hong Kong,973,4
2020-04-10,Hong Kong,989,4
2020-04-11,Hong Kong,1000,4
2020-04-12,Hong Kong,1004,4
2020-04-13,Hong Kong,1009,4
2020-04-14,Hong Kong,1012,4
2020-04-15,Hong Kong,1017,4
2020-04-16,Hong Kong,1017,4
2020-04-17,Hong Kong,1021,4
2020-04-18,Hong Kong,1024,4
2020-04-19,Hong Kong,1025,4
2020-04-20,Hong Kong,1025,4
2020-04-21,Hong Kong,1029,4
2020-04-22,Hong Kong,1033,4
2020-04-23,Hong Kong,1035,4
2020-04-24,Hong Kong,1035,4
2020-04-25,Hong Kong,1037,4
2020-04-26,Hong Kong,1037,4
2020-04-27,Hong Kong,1037,4
2020-04-28,Hong Kong,1037,4
2020-04-29,Hong Kong,1037,4
2020-04-30,Hong Kong,1037,4
2020-05-01,Hong Kong,1039,4
2020-05-02,Hong Kong,1039,4
2020-05-03,Hong Kong,1039,4
2020-05-04,Hong Kong,1040,4
2020-05-05,Hong Kong,1040,4
2020-05-06,Hong Kong,1040,4
2020-05-07,Hong Kong,1044,4
2020-05-08,Hong Kong,1044,4
2020-05-09,Hong Kong,1044,4
2020-05-10,Hong Kong,1047,4
2020-05-11,Hong Kong,1047,4
2020-05-12,Hong Kong,1047,4
2020-05-13,Hong Kong,1050,4
2020-05-14,Hong Kong,1051,4
2020-01-22,Hungary,0,0
2020-01-23,Hungary,0,0
2020-01-24,Hungary,0,0
2020-01-25,Hungary,0,0
2020-01-26,Hungary,0,0
2020-01-27,Hungary,0,0
2020-01-28,Hungary,0,0
2020-01-29,Hungary,0,0
2020-01-30,Hungary,0,0
2020-01-31,Hungary,0,0
2020-02-01,Hungary,0,0
2020-02-02,Hungary,0,0
2020-02-03,Hungary,0,0
2020-02-04,Hungary,0,0
2020-02-05,Hungary,0,0
2020-02-06,Hungary,0,0
2020-02-07,Hungary,0,0
2020-02-08,Hungary,0,0
2020-02-09,Hungary,0,0
2020-02-10,Hungary,0,0
2020-02-11,Hungary,0,0
2020-02-12,Hungary,0,0
2020-02-13,Hungary,0,0
2020-02-14,Hungary,0,0
2020-02-15,Hungary,0,0
2020-02-16,Hungary,0,0
2020-02-17,Hungary,0,0
2020-02-18,Hungary,0,0
2020-02-19,Hungary,0,0
2020-02-20,Hungary,0,0
2020-02-21,Hungary,0,0
2020-02-22,Hungary,0,0
2020-02-23,Hungary,0,0
2020-02-24,Hungary,0,0
2020-02-25,Hungary,0,0
2020-02-26,Hungary,0,0
2020-02-27,Hungary,0,0
2020-02-28,Hungary,0,0
2020-02-29,Hungary,0,0
2020-03-01,Hungary,0,0
2020-03-02,Hungary,0,0
2020-03-03,Hungary,0,0
2020-03-04,Hungary,2,0
2020-03-05,Hungary,2,0
2020-03-06,Hungary,2,0
2020-03-07,Hungary,4,0
2020-03-08,Hungary,7,0
2020-03-09,Hungary,9,0
2020-03-10,Hungary,9,0
2020-03-11,Hungary,13,0
2020-03-12,Hungary,13,0
2020-03-13,Hungary,19,0
2020-03-14,Hungary,30,0
2020-03-15,Hungary,32,1
2020-03-16,Hungary,39,1
2020-03-17,Hungary,50,1
2020-03-18,Hungary,58,1
2020-03-19,Hungary,73,1
2020-03-20,Hungary,85,3
2020-03-21,Hungary,103,4
2020-03-22,Hungary,131,6
2020-03-23,Hungary,167,7
2020-03-24,Hungary,187,9
2020-03-25,Hungary,226,10
2020-03-26,Hungary,261,10
2020-03-27,Hungary,300,10
2020-03-28,Hungary,343,11
2020-03-29,Hungary,408,13
2020-03-30,Hungary,447,15
2020-03-31,Hungary,492,16
2020-04-01,Hungary,525,20
2020-04-02,Hungary,585,21
2020-04-03,Hungary,623,26
2020-04-04,Hungary,678,32
2020-04-05,Hungary,733,34
2020-04-06,Hungary,744,38
2020-04-07,Hungary,817,47
2020-04-08,Hungary,895,58
2020-04-09,Hungary,980,66
2020-04-10,Hungary,1190,77
2020-04-11,Hungary,1310,85
2020-04-12,Hungary,1410,99
2020-04-13,Hungary,1458,109
2020-04-14,Hungary,1512,122
2020-04-15,Hungary,1579,134
2020-04-16,Hungary,1652,142
2020-04-17,Hungary,1763,156
2020-04-18,Hungary,1834,172
2020-04-19,Hungary,1916,189
2020-04-20,Hungary,1984,199
2020-04-21,Hungary,2098,213
2020-04-22,Hungary,2168,225
2020-04-23,Hungary,2284,239
2020-04-24,Hungary,2443,262
2020-04-25,Hungary,2443,262
2020-04-26,Hungary,2500,272
2020-04-27,Hungary,2583,280
2020-04-28,Hungary,2649,291
2020-04-29,Hungary,2727,300
2020-04-30,Hungary,2775,312
2020-05-01,Hungary,2863,323
2020-05-02,Hungary,2942,335
2020-05-03,Hungary,2998,340
2020-05-04,Hungary,3035,351
2020-05-05,Hungary,3065,363
2020-05-06,Hungary,3111,373
2020-05-07,Hungary,3150,383
2020-05-08,Hungary,3178,392
2020-05-09,Hungary,3213,405
2020-05-10,Hungary,3263,413
2020-05-11,Hungary,3284,421
2020-05-12,Hungary,3313,425
2020-05-13,Hungary,3341,430
2020-05-14,Hungary,3380,436
2020-01-22,Iceland,0,0
2020-01-23,Iceland,0,0
2020-01-24,Iceland,0,0
2020-01-25,Iceland,0,0
2020-01-26,Iceland,0,0
2020-01-27,Iceland,0,0
2020-01-28,Iceland,0,0
2020-01-29,Iceland,0,0
2020-01-30,Iceland,0,0
2020-01-31,Iceland,0,0
2020-02-01,Iceland,0,0
2020-02-02,Iceland,0,0
2020-02-03,Iceland,0,0
2020-02-04,Iceland,0,0
2020-02-05,Iceland,0,0
2020-02-06,Iceland,0,0
2020-02-07,Iceland,0,0
2020-02-08,Iceland,0,0
2020-02-09,Iceland,0,0
2020-02-10,Iceland,0,0
2020-02-11,Iceland,0,0
2020-02-12,Iceland,0,0
2020-02-13,Iceland,0,0
2020-02-14,Iceland,0,0
2020-02-15,Iceland,0,0
2020-02-16,Iceland,0,0
2020-02-17,Iceland,0,0
2020-02-18,Iceland,0,0
2020-02-19,Iceland,0,0
2020-02-20,Iceland,0,0
2020-02-21,Iceland,0,0
2020-02-22,Iceland,0,0
2020-02-23,Iceland,0,0
2020-02-24,Iceland,0,0
2020-02-25,Iceland,0,0
2020-02-26,Iceland,0,0
2020-02-27,Iceland,0,0
2020-02-28,Iceland,1,0
2020-02-29,Iceland,1,0
2020-03-01,Iceland,3,0
2020-03-02,Iceland,6,0
2020-03-03,Iceland,11,0
2020-03-04,Iceland,26,0
2020-03-05,Iceland,34,0
2020-03-06,Iceland,43,0
2020-03-07,Iceland,50,0
2020-03-08,Iceland,50,0
2020-03-09,Iceland,58,0
2020-03-10,Iceland,69,0
2020-03-11,Iceland,85,0
2020-03-12,Iceland,103,0
2020-03-13,Iceland,134,0
2020-03-14,Iceland,156,0
2020-03-15,Iceland,171,5
2020-03-16,Iceland,180,0
2020-03-17,Iceland,220,1
2020-03-18,Iceland,250,1
2020-03-19,Iceland,330,1
2020-03-20,Iceland,409,0
2020-03-21,Iceland,473,1
2020-03-22,Iceland,568,1
2020-03-23,Iceland,588,1
2020-03-24,Iceland,648,2
2020-03-25,Iceland,737,2
2020-03-26,Iceland,802,2
2020-03-27,Iceland,890,2
2020-03-28,Iceland,963,2
2020-03-29,Iceland,1020,2
2020-03-30,Iceland,1086,2
2020-03-31,Iceland,1135,2
2020-04-01,Iceland,1220,2
2020-04-02,Iceland,1319,4
2020-04-03,Iceland,1364,4
2020-04-04,Iceland,1417,4
2020-04-05,Iceland,1486,4
2020-04-06,Iceland,1562,6
2020-04-07,Iceland,1586,6
2020-04-08,Iceland,1616,6
2020-04-09,Iceland,1648,6
2020-04-10,Iceland,1675,7
2020-04-11,Iceland,1689,8
2020-04-12,Iceland,1701,8
2020-04-13,Iceland,1711,8
2020-04-14,Iceland,1720,8
2020-04-15,Iceland,1727,8
2020-04-16,Iceland,1739,8
2020-04-17,Iceland,1754,9
2020-04-18,Iceland,1760,9
2020-04-19,Iceland,1771,9
2020-04-20,Iceland,1773,10
2020-04-21,Iceland,1778,10
2020-04-22,Iceland,1785,10
2020-04-23,Iceland,1789,10
2020-04-24,Iceland,1789,10
2020-04-25,Iceland,1790,10
2020-04-26,Iceland,1792,10
2020-04-27,Iceland,1792,10
2020-04-28,Iceland,1795,10
2020-04-29,Iceland,1797,10
2020-04-30,Iceland,1797,10
2020-05-01,Iceland,1798,10
2020-05-02,Iceland,1798,10
2020-05-03,Iceland,1799,10
2020-05-04,Iceland,1799,10
2020-05-05,Iceland,1799,10
2020-05-06,Iceland,1799,10
2020-05-07,Iceland,1801,10
2020-05-08,Iceland,1801,10
2020-05-09,Iceland,1801,10
2020-05-10,Iceland,1801,10
2020-05-11,Iceland,1801,10
2020-05-12,Iceland,1801,10
2020-05-13,Iceland,1802,10
2020-05-14,Iceland,1802,10
2020-01-22,India,0,0
2020-01-23,India,0,0
2020-01-24,India,0,0
2020-01-25,India,0,0
2020-01-26,India,0,0
2020-01-27,India,0,0
2020-01-28,India,0,0
2020-01-29,India,0,0
2020-01-30,India,1,0
2020-01-31,India,1,0
2020-02-01,India,1,0
2020-02-02,India,2,0
2020-02-03,India,3,0
2020-02-04,India,3,0
2020-02-05,India,3,0
2020-02-06,India,3,0
2020-02-07,India,3,0
2020-02-08,India,3,0
2020-02-09,India,3,0
2020-02-10,India,3,0
2020-02-11,India,3,0
2020-02-12,India,3,0
2020-02-13,India,3,0
2020-02-14,India,3,0
2020-02-15,India,3,0
2020-02-16,India,3,0
2020-02-17,India,3,0
2020-02-18,India,3,0
2020-02-19,India,3,0
2020-02-20,India,3,0
2020-02-21,India,3,0
2020-02-22,India,3,0
2020-02-23,India,3,0
2020-02-24,India,3,0
2020-02-25,India,3,0
2020-02-26,India,3,0
2020-02-27,India,3,0
2020-02-28,India,3,0
2020-02-29,India,3,0
2020-03-01,India,3,0
2020-03-02,India,5,0
2020-03-03,India,5,0
2020-03-04,India,28,0
2020-03-05,India,30,0
2020-03-06,India,31,0
2020-03-07,India,34,0
2020-03-08,India,39,0
2020-03-09,India,43,0
2020-03-10,India,56,0
2020-03-11,India,62,1
2020-03-12,India,73,1
2020-03-13,India,82,2
2020-03-14,India,102,2
2020-03-15,India,113,2
2020-03-16,India,119,2
2020-03-17,India,142,3
2020-03-18,India,156,3
2020-03-19,India,194,4
2020-03-20,India,244,5
2020-03-21,India,330,4
2020-03-22,India,396,7
2020-03-23,India,499,10
2020-03-24,India,536,10
2020-03-25,India,657,12
2020-03-26,India,727,20
2020-03-27,India,887,20
2020-03-28,India,987,24
2020-03-29,India,1024,27
2020-03-30,India,1251,32
2020-03-31,India,1397,35
2020-04-01,India,1998,58
2020-04-02,India,2543,72
2020-04-03,India,2567,72
2020-04-04,India,3082,86
2020-04-05,India,3588,99
2020-04-06,India,4778,136
2020-04-07,India,5311,150
2020-04-08,India,5916,178
2020-04-09,India,6725,226
2020-04-10,India,7598,246
2020-04-11,India,8446,288
2020-04-12,India,9205,331
2020-04-13,India,10453,358
2020-04-14,India,11487,393
2020-04-15,India,12322,405
2020-04-16,India,13430,448
2020-04-17,India,14352,486
2020-04-18,India,15722,521
2020-04-19,India,17615,559
2020-04-20,India,18539,592
2020-04-21,India,20080,645
2020-04-22,India,21370,681
2020-04-23,India,23077,721
2020-04-24,India,24530,780
2020-04-25,India,26283,825
2020-04-26,India,27890,881
2020-04-27,India,29451,939
2020-04-28,India,31324,1008
2020-04-29,India,33062,1079
2020-04-30,India,34863,1154
2020-05-01,India,37257,1223
2020-05-02,India,39699,1323
2020-05-03,India,42505,1391
2020-05-04,India,46437,1566
2020-05-05,India,49400,1693
2020-05-06,India,52987,1785
2020-05-07,India,56351,1889
2020-05-08,India,59695,1985
2020-05-09,India,62808,2101
2020-05-10,India,67161,2212
2020-05-11,India,70768,2294
2020-05-12,India,74292,2415
2020-05-13,India,78055,2551
2020-05-14,India,81997,2649
2020-01-22,Indonesia,0,0
2020-01-23,Indonesia,0,0
2020-01-24,Indonesia,0,0
2020-01-25,Indonesia,0,0
2020-01-26,Indonesia,0,0
2020-01-27,Indonesia,0,0
2020-01-28,Indonesia,0,0
2020-01-29,Indonesia,0,0
2020-01-30,Indonesia,0,0
2020-01-31,Indonesia,0,0
2020-02-01,Indonesia,0,0
2020-02-02,Indonesia,0,0
2020-02-03,Indonesia,0,0
2020-02-04,Indonesia,0,0
2020-02-05,Indonesia,0,0
2020-02-06,Indonesia,0,0
2020-02-07,Indonesia,0,0
2020-02-08,Indonesia,0,0
2020-02-09,Indonesia,0,0
2020-02-10,Indonesia,0,0
2020-02-11,Indonesia,0,0
2020-02-12,Indonesia,0,0
2020-02-13,Indonesia,0,0
2020-02-14,Indonesia,0,0
2020-02-15,Indonesia,0,0
2020-02-16,Indonesia,0,0
2020-02-17,Indonesia,0,0
2020-02-18,Indonesia,0,0
2020-02-19,Indonesia,0,0
2020-02-20,Indonesia,0,0
2020-02-21,Indonesia,0,0
2020-02-22,Indonesia,0,0
2020-02-23,Indonesia,0,0
2020-02-24,Indonesia,0,0
2020-02-25,Indonesia,0,0
2020-02-26,Indonesia,0,0
2020-02-27,Indonesia,0,0
2020-02-28,Indonesia,0,0
2020-02-29,Indonesia,0,0
2020-03-01,Indonesia,0,0
2020-03-02,Indonesia,2,0
2020-03-03,Indonesia,2,0
2020-03-04,Indonesia,2,0
2020-03-05,Indonesia,2,0
2020-03-06,Indonesia,4,0
2020-03-07,Indonesia,4,0
2020-03-08,Indonesia,6,0
2020-03-09,Indonesia,19,0
2020-03-10,Indonesia,27,0
2020-03-11,Indonesia,34,1
2020-03-12,Indonesia,34,1
2020-03-13,Indonesia,69,4
2020-03-14,Indonesia,96,5
2020-03-15,Indonesia,117,5
2020-03-16,Indonesia,134,5
2020-03-17,Indonesia,172,5
2020-03-18,Indonesia,227,19
2020-03-19,Indonesia,311,25
2020-03-20,Indonesia,369,32
2020-03-21,Indonesia,450,38
2020-03-22,Indonesia,514,48
2020-03-23,Indonesia,579,49
2020-03-24,Indonesia,686,55
2020-03-25,Indonesia,790,58
2020-03-26,Indonesia,893,78
2020-03-27,Indonesia,1046,87
2020-03-28,Indonesia,1155,102
2020-03-29,Indonesia,1285,114
2020-03-30,Indonesia,1414,122
2020-03-31,Indonesia,1528,136
2020-04-01,Indonesia,1677,157
2020-04-02,Indonesia,1790,170
2020-04-03,Indonesia,1986,181
2020-04-04,Indonesia,2092,191
2020-04-05,Indonesia,2273,198
2020-04-06,Indonesia,2491,209
2020-04-07,Indonesia,2738,221
2020-04-08,Indonesia,2956,240
2020-04-09,Indonesia,3293,280
2020-04-10,Indonesia,3512,306
2020-04-11,Indonesia,3842,327
2020-04-12,Indonesia,4241,373
2020-04-13,Indonesia,4557,399
2020-04-14,Indonesia,4839,459
2020-04-15,Indonesia,5136,469
2020-04-16,Indonesia,5516,496
2020-04-17,Indonesia,5923,520
2020-04-18,Indonesia,6248,535
2020-04-19,Indonesia,6575,582
2020-04-20,Indonesia,6760,590
2020-04-21,Indonesia,7135,616
2020-04-22,Indonesia,7418,635
2020-04-23,Indonesia,7775,647
2020-04-24,Indonesia,8211,689
2020-04-25,Indonesia,8607,720
2020-04-26,Indonesia,8882,743
2020-04-27,Indonesia,9096,765
2020-04-28,Indonesia,9511,773
2020-04-29,Indonesia,9771,784
2020-04-30,Indonesia,10118,792
2020-05-01,Indonesia,10551,800
2020-05-02,Indonesia,10843,831
2020-05-03,Indonesia,11192,845
2020-05-04,Indonesia,11587,864
2020-05-05,Indonesia,12071,872
2020-05-06,Indonesia,12438,895
2020-05-07,Indonesia,12776,930
2020-05-08,Indonesia,13112,943
2020-05-09,Indonesia,13645,959
2020-05-10,Indonesia,14032,973
2020-05-11,Indonesia,14265,991
2020-05-12,Indonesia,14749,1007
2020-05-13,Indonesia,15438,1028
2020-05-14,Indonesia,16006,1043
2020-01-22,Iran,0,0
2020-01-23,Iran,0,0
2020-01-24,Iran,0,0
2020-01-25,Iran,0,0
2020-01-26,Iran,0,0
2020-01-27,Iran,0,0
2020-01-28,Iran,0,0
2020-01-29,Iran,0,0
2020-01-30,Iran,0,0
2020-01-31,Iran,0,0
2020-02-01,Iran,0,0
